marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,sentiment
US,9281314,R31Q0VOKZYUV7C,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,Four Stars,this is perfect for watching netflix in bed without having to use my bulky laptop,27-07-2015,1
US,13329232,R1Y5BMIN1L8EUA,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,Just what I wanted,27-07-2015,1
US,46363289,R3IXZJ7C8AFZ7H,B00KC89C2C,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,1,1,N,Y,Like It A Lot But...,"I like my Kindle Fire a lot. However, I have not found where the total memory is 8 GB. At best, I have found where the &#34;system&#34; memory is about 5.1 GB. Also, the &#34;user' manual is not well done or incomplete. Examples: accessing the weather app did not include the information of adding said app to my kindle.and not all screen icons/messages are not described - e.g. the number displayed by the fire's name.",27-07-2015,1
US,16290937,R36RL1KEO564UK,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Invest!,I received this as a retirement gift and I LOVE it. I had no idea how flexible of a little book sized machine this is!,27-07-2015,1
US,29110871,R3OEV5RIQBF7KO,B00LCHRQL6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,1,1,N,Y,Great for Airplanes,"I bought this as a second tablet when Amazon was running a special one-day-only $60 sale.  The main reason I wanted it is because I spend a lot of time on airplanes and the ability to download (most) Amazon Prime content for offline viewing was big for me.  The tablet does appear to be a bit under-powered compared to the likes of a Nexus or Samsung tablet, but to use primarily as a video watching device for traveling, it's fantastic.<br /><br />The color was more purple than the name (Cobalt) and pictures would imply, but we put it in a case anyhow, so you don't really see that.<br /><br />I can't say I'm a big fan of Amazon's proprietary version of Android and not being able to add some applications like Google Hangouts or Chrome from the Play store is a bit of a bummer.  But as a device for watching Prime content, it's great.",27-07-2015,1
US,8327769,R1BHXHFX9SPM2E,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Pleased with the new Fire HD,"Pleased with the new Fire HD..Easy to set up has better battery length than my old one.I have shopped ,played games,read books ,bought apps with ease.",27-07-2015,1
US,4655803,R3UTZ7XN9XA9DQ,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,1,1,N,N,"the microphone will pic up on the sound from the speakers causing terrible distortion, rendering some calls almost impossible","The Fire HD 7 is small, light and quick. There are a few design flaws I will get into. The first come with the placement of the microphone in regards to the speakers. When using Skype or any app requiring speakers and the microphone to function simultaneously, the microphone will pic up on the sound from the speakers causing terrible distortion, rendering some calls almost impossible. Another design flaw comes with the power button. It is almost right on the charger, and is easy to hit when plugging in/unplugging the tablet. It's a minor annoyance, but I really feel Amazon could have done better. The back of the tablet is slick, but that is easily remedied with a case.<br /><br />Prime video, Netflix, games, and other apps look amazing, The sound is surprisingly crisp. The color is rich, blacks look amazing, and the picture is sharp and clean. All around, this isn't a bad little tablet, but I don't recommend it if you are planning on using Skype without a headset.",27-07-2015,0
US,26008645,R73JGMYNYKEM8,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,I love it and can't believe I did't get one sooner.,27-07-2015,1
US,201863,R3DUNHWMV7WY4R,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,0,1,N,N,8 GB model too limited to be useful,"My main complaint is that 8GB is not enough memory to store anything on this Kindle, and you can't add any more memory. Sure it's all on the cloud- your books, your tunes, etc... But what if you don't have constant access to the internet?  You're out of luck. I use the Kindle most when I travel, and the lack of sufficient memory limits what I can enjoy. IMO they shouldn't sell anything smaller than 16GB.  Also, what is with the USB/charging cord?  It barely reaches from the table to the floor, which makes it virtually useless.  It's a full two feet shorter than previous models!!",26-07-2015,0
US,47134693,R14X65N5B8UI58,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Satisfied,"Still learning all the things it can do. Am having a lot of fun with it . Am not very &#34;techy savy&#34; but this will work vey well for me . Love the sound quality ,and the clarity of the colored screen.With the help of my grandkids I'm going to be having a lot more fun with it as I get better acquainted with all of it's features. Have a kindle reader and decided to upgrade.",26-07-2015,1
US,18094025,R8JKJGCPRV8FU,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,great,Enjoying it very much,26-07-2015,1
US,19277790,R2BPMOS1ZBE4UF,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,N,Good Buy!,"Own 6 of them, (am a teacher) great for the classroom computerized math program.",26-07-2015,0
US,17287485,R1K5QIAOK1PP6J,B00LCI2I7C,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,It is a good tablet and easy to use,"Purchased for my 78 year old dad for Father's Day. Having not really ever played around on a touch screen before, this took some getting used to. However, it is in his hand all the time now! He enjoys reading on it, keeping up with news and social media stuff, and watching shows on it. It is a good tablet and easy to use.",26-07-2015,1
US,19224381,RL62YHUHHFXYJ,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Amazing product love the way it protects the kindle,26-07-2015,1
US,46499163,R2ALVGGTVNSFOT,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Works flawlessly!,"Handles beautifully. Functions smoothly, no hesitation when switching between different tabs. The sound is great quality for its size, and true hd picture. When Kindle Fire first came out, I bought an Accell knockoff and it was horrible. Love this!!",26-07-2015,1
US,30958027,R18CETTVRO05HD,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,"Display is vivid, but...","The display is crystal clear, sound is adequate, browser seems to be slow but streaming is fine. Battery life not so good, especially compared to my Kindle Paperwhite. All in all, I do enjoy having it but it's a novelty and not meant for productivity.",26-07-2015,1
US,1540993,R11ORL6Z5GI7V7,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Great parental controls and separate profiles for kids,Arrived early. Great parental controls and separate profiles for kids. Does everything we need.,26-07-2015,1
US,3893334,RX304X0NNJ69T,B00LCHWEPE,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,0,0,N,Y,More delicate than a wine glass!!!,This was son's second Kindle. First one was dropped out of my wife's vehicle when the door was opened. A distance of about 2ft. Screen shattered. I was a bit more proactive with this one and bought a nice protective case for it. Didn't help. Within 3 months the screen was shattered while he was playing in his bedroom. Don't fall for the false advertising in the TV commercials. These things are not durable at all.,26-07-2015,0
US,11187619,RW7RXIX7YQPX8,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,1,1,N,Y,My daughters saved up to buy this and it's been worth it to them,"My daughters love it!  They saved up their money until they could purchase a tablet and this was (we hope) the best bang for their buck.  We opted not to pay the extra $15 to remove the screensaver ads and that has been worth it - they only appear until you swipe and enter your passcode anyway (and $15 is a lot to my daughters).  Putting on parental controls was easy and searching through the available apps for purchase was easy (and making it so that no one can purchase anything without a password was easy).  So far we've been very, very pleased.",26-07-2015,1
US,14189159,RTVMDE3M7TKLI,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Great,26-07-2015,1
US,44418738,R1GEQHOK7VHLGG,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,2,N,N,Great inexpensive tablet,"first -- this is my first tablet. bought this on July 15th super &#34;better than black Friday sale&#34; during a &#34;lightning  quick sale&#34; for $79. I think that's a good deal. Pros-- Very clear colorful and sharp screen. Movies play very well, and the sound is good. Speed and construction are also good. Would have given it 5 stars if.......<br />Cons---No Google play store.  Advertised description of product is deceptive. Read carefully. You cannot do screen mirroring, and I have already have all the gadgets on my big screen which accepts all my smart phones and laptop. Also Amazon says the feature &#34;second screen&#34; will only work on a tv with there products installed. I finally figured this all out after carefully reading ALL the &#34;fine print&#34; from amazon support pages.  HERE'S my biggest complaint, I tried chat mode with Amazon with my Questions . 45 minutes later with no favorable results. In closing, for the price, I'd buy it again and recommend. Having no second screen and screen mirroring is not a deal breaker for me .<br />UPDATE!!<br />Amazon has updated the product description clarifying its screen mirroring capabilities!0 AM PDT Tony&Linda Scarfato: I'm also not getting screen mirroring from pulldown menu on display and sounds 08:00 AM PDT Gowtham: My name is Gowtham. I'm with Kindle Support. I'll be happy to help you!  08:01 AM PDT Gowtham: I'm sorry for any inconvenience caused to you.  08:01 AM PDT Tony&Linda Scarfato: thanks 08:02 AM PDT Gowtham: You are referring to the mirroring of the device &#34;Linda's Fire&#34;. Am I correct? 08:02 AM PDT Tony&Linda Scarfato: yes 08:04 AM PDT Gowtham: Thank you for confirming. 08:05 AM PDT Gowtham: May I know the error that you are facing while mirroring your kindle to another device? 08:06 AM PDT Tony&Linda Scarfato: there is no screen mirror option in the display and sounds menu 08:07 AM PDT Tony&Linda Scarfato: Only volume, display brightness and display sleep and font size 08:07 AM PDT Gowtham: I'm sorry for any misunderstanding Tony. Currently the &#34;Display mirroring&#34; option is available only in the Fire phone, Fire HDX tablets. 08:08 AM PDT Gowtham: Your kindle model is &#34;Fire HD 7, 7&#34; HD&#34;. Fire HD tablets can use an HDMI adapter dongle to use Display Mirroring with your supported device. 08:09 AM PDT Tony&Linda Scarfato: It is advertised on the device and web site that this model does! is that false? 08:10 AM PDT Gowtham: You can use the HDMI adapter dongle to use Display Mirroring with your supported device. 08:11 AM PDT Tony&Linda Scarfato: Also no second screen icon showing at the amazon prime site 08:12 AM PDT Gowtham: Are you referring to the Amazon prime videos? 08:12 AM PDT Tony&Linda Scarfato: yes 08:12 AM PDT Gowtham: In this case an AIV Specialist is the best person to help you with this. Please wait while I transfer this chat.  08:13 AM PDT Tony&Linda Scarfato: I'm following instructions on the tablet 08:13 AM PDT Yousuf(Amazon): Hello, my name is Yousuf. Please give me a moment let me check your previous correpsondece. 08:13 AM PDT Tony&Linda Scarfato: ok 08:15 AM PDT Yousuf: i'm sorry you have been transferred to a wrong department please give me a moment let me connect your chat to the concerned team. 08:15 AM PDT Kanishk(Amazon): Hello, my name is Kanishk . I’ll be glad to assist you with your query. 08:16 AM PDT Tony&Linda Scarfato: ok 08:16 AM PDT Kanishk: A member of our Amazon Instant Video team will need to help you with this. Please hold while I transfer you. One of our Amazon Instant Video Specialists will assist you shortly. 08:17 AM PDT Varun(Amazon): Hello! Welcome to Digital Support Team! My name is Varun, I'll be glad to help you./ 08:18 AM PDT Tony&Linda Scarfato: ok number 5 your the 5th transfer 08:19 AM PDT Varun: Please hold while I go through the previous conversation. 08:21 AM PDT Varun: To help you with this issue, I will have to trasnfer you to the kindle team. Please be on hold. 08:21 AM PDT Nandhini(Amazon): Hello, my name is Nandhini. I'll be happy to look into your issue. 08:23 AM PDT Tony&Linda Scarfato: ok your the 6th person transfer---this is crazy! 08:23 AM PDT Nandhini: I see that you were transferred and I sincerely apologize for the inconvenience. I myself don’t like getting transferred. Now that I am here, let’s work together and fix this quickly. 08:23 AM PDT Tony&Linda Scarfato: ok 08:25 AM PDT Nandhini: Are you referring to the device &#34;Linda's Fire&#34;? 08:25 AM PDT Tony&Linda Scarfato: YES!! 08:25 AM PDT Nandhini: Thank you for the confirmation. 08:30 AM PDT Nandhini: Do you have the Amazon Instant Video app on your kindle on Amazon Fire TV, Fire TV Stick, PlayStation 3, and PlayStation 4? 08:32 AM PDT Tony&Linda Scarfato: I do not have fire tv or others you posted. 08:32 AM PDT Nandhini: May I know in which device you are connecting your kindle for second screen mirroring? 08:33 AM PDT Tony&Linda Scarfato: yes--net gear ptv2000 push to tv 08:35 AM PDT Tony&Linda Scarfato: also have lg st600 media streaming device 08:35 AM PDT Nandhini: Thank you! 08:36 AM PDT Nandhini: Please allow me a minute. 08:40 AM PDT Nandhini: Thank you for waiting. Please visit the below link: http://www.amazon.com/gp/help/customer/display.html?nodeId=201595370 08:43 AM PDT Nandhini: Have you checked the above link? 08:46 AM PDT Tony&Linda Scarfato: Thanks for nothing.... no help at all...false advertising. this conversation being saved for a great posting in reviews... 45 minutes later---no results.  Thank you. Amazon.com",26-07-2015,0
US,38011054,R2M3VE3Z92M4H8,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,I love this kindle. I'm still learning with it but it is great.,26-07-2015,1
US,36530581,R27KWOZPA0KRNV,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Good but more confortable with my old Kindle.,"It's great fpr reading books and e-mail. I just can't figure out how to get the books off the Fire but keep in the cloud and also, to download Prime Free books once a month. It also seems to shut off too quickly when I'm trying to do something other than read books.",26-07-2015,1
US,23229199,R12ARUGRQQTQY5,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,The best tablet for the money,"Love my Kindle it's a great little tablet and way nicer than the Samsung I had. Not as fast as my iPad Air 2 but will smoke over 50% of the tablets I've seen out here. The iPad cost almost 10 times as much and it's no where's near 10 times better! The quality and feel of the Kindle Fire are superb. I have not had my Kindle lock up one time, which I can't say for the iPad.  For the money the Kindle fire is a lot better deal and I would recommend one to anybody looking for a quality tablet. That is especially true if you're in Amazon prime member.  On a scale of 1 to 10 I would rate the Kindle Fire HD 7 an 8.5. And if you consider the value it would rated 10.",26-07-2015,1
US,36750540,R1C7V63LCQG9R0,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,0,N,Y,Very Disappointed,"My Kindle Fire won't hold a charge, even when it is turned off.  I can charge it until it says 100% charged and turn it off. I may not use it for a couple days and the next time I turn it on it says 1% charged. I have a regular Kindle and have never had any problems.  I am very disappointed with the Kindle Fire.",26-07-2015,0
US,11807212,R2CSNMLA20GWCP,B00KC6XV58,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,Love it..,26-07-2015,1
US,23490609,R1AD8DVS08WJ6,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,1,1,N,N,Two Stars,So far I am not impressed. it is not intuitive and keeps losing my place in books.,26-07-2015,0
US,45943579,R2VGB8YL9QDCOP,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,The review i half-arsed,A brilliant replacement for the 1st gen kindle fire I had. And oh the sound quality! Four thumbs up.,26-07-2015,1
US,45345886,R3DTPT562TW21D,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,I liked my original Kindle but this is so much better,"Getting started and adding new apps, I liked my original Kindle but this is so much better.  Thanks for the great deal.",26-07-2015,1
US,51570767,R1ZY69JKLQ56GC,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,1,N,N,Three Stars,Item arrived two weeks late,26-07-2015,0
